content,board
 今天一早就發生一堆鳥事情的我 好不容易忙到現在 又快要惡瘋掉的我 惡瘋掉就會易怒的我 易怒就會想發脾氣的我 好險 就在要爆炸的這一刻 我的同事 帶我去吃了一間超好的的川菜館 這算上班中的小確幸嗎?? 終於有事情可以讓我開心了 爽翻天! 這麼爽的時刻 當然要來發個文阿!!!!  ,happy
 又是沉悶的禮拜一  前天晚上睡不好 早上睡一個太晚  精神不好 整個很累很想睡  泡了一杯美式   雖然心悸到一個不行  可是變得超有精神!!   ,happy
 今天的狂新聞卡提諾很好笑喔，笑死我的大牙了歡迎大家有空可以說看一下喔 很久沒這麼好笑了推一個囉 讚啦  ,happy
 沒想到今早過馬路的時候  迎面走來的 竟然是你  前些日子才剛好想起你  然而就這麼湊巧的碰上了  意外的邂逅 總是那麼美好  ,happy
  以為已經放下妳  如今卻又一直想著妳  想著過去在一起的日子  不免又難過起來  真是討厭這樣的自己  ,sad
 ※ 引述 《maozz》 之銘言： : 因為想要把這個月花費控制在一個金額 : 目前大概剩下400元的額度可以用 : 要包含今天晚餐 : 明後天應該不太會花錢 : （但也有可能會，不曉得） : 然後禮拜一、二兩天的午晚餐 : 補個淦 : → Workforme: 才400 我這個月還剩下-5000可以用(〞︶〝)  嗚嗚嗚嗚    05/27 14:02  淦 哈哈哈哈  剛剛訂了乳酪塔 假日要去取貨  400元計畫掰掰 這個月一定超過     ,hate
 夢中的我們一如往常 看到妳好好的 我也就放心了  願妳無恙 我的半身  ,sad
 今天有去看醫師 醫師說 我現在工作能力退化了 因為腦部退化了 罹患這種病就是會退化 目前只能想辦法忍耐 看到一些自己思覺失調的情形 就要當作沒那一回事 是自己思考錯誤了 判斷錯了 沒有發生的事情誤會以為發生鑿鑿 其實沒有的事!  所以現在最重要的是 1. 要應徵時被錄取 2. 要能通過試用期 3. 有辦法做還要忍住平時的思覺失調  也就是說 有被錄取->能力要夠->忍耐精神失調 否則我每一份工作都不滿3個月 接下來會更困難找工作 很多思覺失調症有些會成功、有些會失敗 就要看自己能成功還是失敗了!  我想成功! 忍耐~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~  我難過  ,sad
 就在剛剛十一點  PTT賭盤開獎啦  花了100元的P幣買了一張4號，中了800多元  雖然只有賺到700元  但是中獎就是開心  希望這好運氣能持續久一點  ,happy
 https://i.imgur.com/lFRf7Y5.jpg https://i.imgur.com/QeM28aI.jpg https://i.imgur.com/klPFi3L.jpg  啊啊啊啊過年買福袋的抽獎券忘記了啊啊啊啊  抽汽車耶 結果連刮都沒刮  明明就放在桌上 但是到剛才才發現  嗚嗚嗚嗚嗚嗚我的汽車   昨天用水好少  因為每天都有紀錄  一看就知道有沒有問題  感覺毛毛的  ---- Sent from BePTT on my Realme RMX3171  -- Q    ◢▲◣    ◢▲◣ S  ◢  \\██  //  ◣            發財發財 W 【'' )  ◢▄◣  ◢▄◣ ▎        發財發財 E ◥  |  ▼  ▍◢千◣ 發財發財 E ◥ \=== ︶︶    ===▎█万= 】 發財發財 T  ◥ ▃▃▃▃●▃▃▃▃ \◥両◤ 發財發財  ,hate
 在這個風大雨大的天氣  謝謝有你們在風雨中指揮交通  謝謝你們冒著生命危險修理電線  謝謝你們在第一時間打掃街道  即使仍有少部份的聲音存在著抱怨  但有更多人感謝你們的付出  ,happy
 慶祝新人到職  老闆請吃飯  我點松阪豬早午餐  有可頌、蛋、地瓜、馬鈴薯、生菜沙拉、紅茶  還滿豐盛的  滿足~  ,happy
 終於認清 我就是腿控 有腿一百分 沒腿不用跟我講話 早知道睡到十點 -_-   ,hate
 提拉米蘇真的好好吃呀 小熊外型好可愛 內餡也飽滿 真是寒冷天氣的暖心小點心~~  ,happy
 早上出門順路繞去光南看有沒有EXO的新專輯  結果發現上架了!!  立刻拿一張去結帳  更幸運的是小卡是我最喜歡的伯賢^^  超級開心  ,happy
 人是不是或多或少 無論陌生人 熟人 都還是必須要找個人 亂聊一下  題外話.. 有人了解人類圖嗎？ （手機排版）  ,sad
 一直很渴望畢業典禮情人在旁邊、獻花、擁抱  一直以來我都算獨立  大學時因為遠距，不同學校  所以那天陪在身邊的都是好友  事隔一陣子因為一些事和平分手了  到了研究所畢業感情也不知道為何  情感這塊也不是如此順利  因此這次的畢業典禮也是一個人  我希望我愛的人能參與我每個階段  而不是為了結婚而結婚.......  怎麼就不能好好開始一個有故事的愛情  卻又無堅不摧呢？   ,sad
 嗚嗚嗚  256張發票 一張都沒中  連200都沒有  這期有誰比我黑？  貼個證據圖  我個人補貼你200P稅後  嗚嗚嗚 來去角落哭  暫時不要跟我說話  ---- Sent from BePTT on my Realme RMX3171  -- Q    ◢▲◣    ◢▲◣ S  ◢  \\██  //  ◣            發財發財 W 【'' )  ◢▄◣  ◢▄◣ ▎        發財發財 E ◥  |  ▼  ▍◢千◣ 發財發財 E ◥ \=== ︶︶    ===▎█万= 】 發財發財 T  ◥ ▃▃▃▃●▃▃▃▃ \◥両◤ 發財發財  ,hate
 今天一早醒來就看到氣象預報說今晚會開始下雨，而且下雨機率還很高， 突然心裡開始一陣擔心，因為這個app的氣象預報一向很準確， 果然到了晚上六點多，真的開始下雨了，心想完蛋了， 本來就因為天氣冷穿的超多，要再穿雨衣就很不方便，幸好下了一陣子毛毛雨之後， 天空就突然不哭泣了，謝謝老天爺讓我能在沒有雨的時候趕快回家。  ,happy
  同時給我溫柔與殘忍  當我想遺忘卻又不准我忘   當我以為再一次找到方向  又狠打了我一巴掌     我以為，應該是我這個受傷最多的人該最害怕  卻還是敗在你至始至終都存在的矛盾裡   我以為，什麼都可以不去想  未來結果都拋一邊，活在當下開心就好  卻被說得如此難堪    什麼都好、什麼都罷  當第一次被你丟下時  本就不該由你再來指責我的改變、我的想法    不要叫一個最愛你的人，當你的朋友  無疑是最大的傷害  給予過我擁抱，就不該再退後一步來傷害我  那心，真的很痛   一切明明都不是我開始的  為什麼還是該由我來承受  我讓自己難堪、你也讓我更難堪   猶如娼妓一般，當你覺得夠了、該停了  你開始說著這一切本來就是錯了  為何在最初又來撥動我     我也覺得夠了 不關心 不再打探了  付出所有的勇氣，只換來一瞬間的寵溺  ,sad
  幹  我又看了一晚上  初版+25+劇場版+23beta+0  上次這麼瘋的時候還是看小海女的時候  幹  明天還是好好整理心情來加班  拚一下看看能不能改合約重談薪水  幹  ,hate
 孤單 想被愛 我想我是愛情的寄生蟲 需要愛的養分  ,sad
 今天發現新的輸入法要怎麼設定， 找到了其他語言的輸入法，開心! 但是發現都是一些完全嶄新的領域， 用起來都感覺是從頭開始學習騎腳踏車一樣， 整個不順，真難 但也只能繼續加油了!  ,happy
 感覺Lucky到學校後才下雨 悶熱的早晨因此涼爽不少了 帶著愉快心情開始美好一天 私心希望下午天氣晴啊!  ,happy
 最近新發現一碗45的筍子粥 超划算的~雖然沒有菜也不好天天吃 但月底算是救星超讚  ,happy
  原來只有我傻傻的 傻傻的以為你還會回來 傻傻的以為等你氣消了就會回來 原來只有我傻傻的在等你 而你早已經不在乎我了 ----- Sent from JPTT on my iPhone  ,sad
 鬥爭了一段時間 每天心情都像在地獄一樣   終於即將告別這個地獄了   當下只有滿滿的開心跟鬆一口氣  謝謝好多人聽我抱怨  我終於要解脫了!  ,happy
 https://i.imgur.com/JFqWR8n.jpg  清明返鄉就全天都待在家裡  這才是真正的防疫達人  補個淦  ,hate
 每個禮拜一都要和主管開會 這周難得主管心情很好 開會時間大幅減少 下班後額外多了很多自己的時間 就算已經禮拜二了 想到昨天的事情 還是會有快樂的感覺從心底浮現  希望一整個禮拜都會是好心情  如果各位 是主管職的話 讓下屬提早放假 可以讓他更開心哦   -- https://i.imgur.com/TOlhhhv.jpg  ,happy
 每天面對 空蕩的訊息與雜亂的房間  目標剩下模糊的殘影  邊緣與我如膠似漆  負面能量如大衣包裹著自己  而我難以脫去   ...只要我揪團沒一個成團  以前認為的好友  陪著另一半幸福去了  人生自己過吧     或過不去...  -- #邊緣俱樂部 #邊緣小蛇蛇  ,sad
 尚記得　左手這一臉溫柔 來自你熱暖　在枕邊消受 同樣記得　當天一臉哀求 搖著我右臂　就這樣而分手….  我討厭這遊戲 拒絕再玩  ,hate
 放假就是要賴床賴到想起床 起床後享受一頓美好的早午餐 以前都是看看報紙 現在是滑手機配早午餐  不過沒人跟我分食就不能點太多東西了 放假就是要輕輕鬆鬆做自己想做的事  早安 午安  -- Sent from my Android  ,happy
 覺得跟家人聚在一起的時光  真的一個月就才幾次  但是每一次  都是很放鬆開心的！  不管是吃個飯還是逛個街  只要人對了就是幸福的一天~  唯一美中不足的是有下一點雨  不過那麼久沒下  下雨才不會沒水用啦~  ,happy
" 2020.04.17。 我一個人抗癌最近覺得孤單！ 可能我自己的心不夠寬大， 時光已不會倒著走 最長的擁有已是珍惜 這幾天在一場面試中，記得公司的主管聊快一小時說claire妳已經很棒了，相信妳自己 就算現在的妳因病被打倒，一定會慢慢走過去的 是因為台科大畢業的學長關係嗎 謝謝你說的一句會慢慢過去的，希望可以 私の健康を回復しようとする 最近被病痛折騰不已 如果有一天，我想要健康的爬山，翻山越岭 近來有好多的遺憾，生活困難，經濟也是 我還學不會義無反顧的堅持再治療下去的勇氣 不是每一次的努力都會有收獲 最近每到醫院急診，我都痛著抖著走出來 希望有天我可以釋懷我父親再娶的阿姨說的刺耳的話語 而不是瞞著我的朋友和師長偷偷的我難過 找個孤單箱暫時寄放很多的壞情緒 我現在還是止不住眼淚，處於傷痕累累的時候   推 h332563145: 我陪你 04/17 22:54 ※ 編輯: Rose2 (115.82.193.181 臺灣), 04/18/2020 17:23:59 ",sad
 本來晚餐準備要吃煎餃 自己煎的及第水餃  結果 賴群有朋友問 鹽酥雞攤不會點的兩樣食物 害我很想吃雞排 就改吃雞排了  雞排、雞屁股、芋粿巧... 吃的時候很爽 但點了小辣 吃起來沒有辣度差了一點  吃完覺得好油 然後我就在馬桶上了  ◢▆▅▄▃崩╰(〒皿〒)╯潰▃▄▅▇◣    ,hate
 醜八怪先生 沒能力判別 也沒大人腦子 噢，醜八怪先生，您長得無敵醜~  又醜又矮 不會賺錢不會唸書 沒品味沒能力 不知道你活著幹甚麼  幹 死醜男   ---- Sent from BePTT on my Samsung SM-A528B  ,hate
 笑死  每次搭王八的車  88:音樂調小聲一點  ㄍㄍ:已經很小聲了  然後就沒調    真的每次都是這樣  呵呵  總之就是幹  ( ︶︿︶)_╭∩╮  ,hate
 陪了我15年的貓咪昨天晚上離開了 感謝我的童年有它陪伴 雖然他很喜歡把東西往下推 以前一回家家裏都亂七八糟 我會很想他的  ,sad
 看了今年的中華職棒台灣大賽真是精采 說今年是打者年真的不為過 什麼紀錄都有 冠軍賽場內全壘打 冠軍賽無安打完封比賽 冠軍賽一勝三敗之後逆轉封王 驚呼連連的一年中華職棒  --  ,happy
 這什麼爛系統 為什麼預設會寄給毫無相關的人 死定了，要怎麼收回呢  ,hate
  週末夫妻，週末見面，終於又熬到禮拜五了，迫不急待要抱一下。My love  ----- Sent from JPTT on my Sony F8132.  ,happy
" 有些話 真的放在心裡就好 一股腦什麼全說出來跟智障沒什麼兩樣 對 我就是那個智障  -- Look at the stars, look how they shine for you And everything that you do, yeh they were all YELLOW I came along, i wrote a song for you and all the things you do, and it was called YELLOW And so i took my turn, oh what a thing to have done, And it was all YELLOW.  ",sad
 = =  有個同事請假  今天是200%的速率做事= =   不然明天會累死= =   幹   ,hate
  去清心買了飲料  是可愛的蛋黃哥杯子!!  連塑膠袋跟吸管都是蛋黃哥  然後去85度C買了蛋黃哥小蛋糕  超可愛~~  好想跟蛋黃哥一樣一直這麼慵懶喔   ,happy
 已經被連續fire三年多了 真的對公司都不安全感好重 都會懷疑公司是不是不要我了 每天都超級擔心 沒有一刻有那種安全感 唉  我悲傷  ,sad
" 我曾向宇宙祈求  1. 你回到我身邊 2. 讓我放下你 3. 給我安排一個不會痛的死亡   前幾天，我還哭的像小孩， 我怒視宇宙，為何他做不到上述任何一點?  今天的平靜，就只是，明白了，有些緣份，就只是不存在了  或許我還不夠好， 但我明白一切的相遇都會有意義。  幾年後我再回頭看，看看今年，把你留在今年。 也許能會心一笑的一笑置之。  -- ※ 編輯: erdf2242 (219.182.162.113), 12/20/2017 01:28:31 ",sad
